Age,Income,Purchases,Membership,Churn
61,899.4000000000001,38,Month-to-month,Yes
23,678.5999999999999,2,Month-to-month,No
59,591.0,1,Month-to-month,Yes
42,823.1999999999999,15,Month-to-month,No
38,828.5999999999999,26,Month-to-month,No
33,236.39999999999998,35,Two year,No
48,240.60000000000002,3,Month-to-month,No
31,1244.4,50,Month-to-month,Yes
56,1132.8000000000002,42,Month-to-month,No
45,659.4000000000001,10,Month-to-month,No
49,1124.4,61,One year,No
45,1323.0,68,Two year,No
26,1186.8000000000002,10,One year,No
62,1077.0,65,One year,Yes
39,965.4000000000001,72,Two year,No
49,952.8000000000001,55,Month-to-month,No
22,243.60000000000002,1,Month-to-month,Yes
40,753.5999999999999,7,Month-to-month,No
22,898.8000000000001,2,Month-to-month,No
59,898.1999999999999,9,Month-to-month,No
49,310.20000000000005,27,Two year,No
27,1223.4,7,Month-to-month,Yes
56,819.5999999999999,64,Two year,No
32,580.8,70,Two year,No
24,1128.0,2,Month-to-month,Yes
46,1260.6,67,Two year,No
64,1071.6,45,Month-to-month,Yes
20,301.79999999999995,24,Two year,No
36,234.0,4,Two year,No
27,1115.4,44,Month-to-month,No
45,248.39999999999998,72,Two year,No
46,891.5999999999999,1,Month-to-month,Yes
32,232.20000000000002,66,Two year,No
52,535.8,1,Month-to-month,Yes
23,1008.5999999999999,13,Month-to-month,Yes
29,968.4000000000001,10,Month-to-month,Yes
64,1252.1999999999998,65,Month-to-month,No
55,234.60000000000002,1,Month-to-month,No
30,888.5999999999999,38,One year,No
46,481.20000000000005,23,Two year,No
36,241.20000000000002,10,One year,No
20,1220.4,4,Month-to-month,Yes
25,1002.5999999999999,72,Two year,No
25,682.2,35,Month-to-month,No
37,244.79999999999998,1,Month-to-month,Yes
64,234.60000000000002,58,Two year,No
21,1273.8000000000002,70,One year,No
38,947.4000000000001,38,One year,No
20,597.0,60,Month-to-month,No
62,1108.8000000000002,26,Month-to-month,No
25,698.4000000000001,8,One year,No
40,1231.1999999999998,41,One year,Yes
33,1103.4,36,Month-to-month,No
30,783.0,54,One year,No
20,1272.0,71,Two year,Yes
26,877.1999999999999,55,Month-to-month,No
31,717.0,72,Two year,No
30,661.2,3,Month-to-month,Yes
24,717.5999999999999,54,Two year,No
32,1399.1999999999998,72,Two year,No
24,1311.6,52,Two year,No
55,1216.8000000000002,60,One year,No
51,607.8,39,Month-to-month,No
58,673.8,15,One year,No
39,1278.0,69,Two year,Yes
41,230.39999999999998,43,One year,No
54,996.0,63,One year,No
61,841.1999999999999,2,Month-to-month,No
18,1299.6,72,Two year,No
27,1092.6,32,Month-to-month,Yes
60,303.0,40,Two year,No
33,544.2,58,One year,No
63,526.8,67,Two year,No
25,930.0,51,Month-to-month,Yes
42,951.5999999999999,31,One year,No
29,1018.8000000000001,69,Month-to-month,No
42,951.0,32,One year,No
34,852.5999999999999,21,Two year,No
43,645.0,52,One year,No
63,291.0,72,Two year,No
31,650.4000000000001,72,Two year,Yes
58,531.0,52,One year,No
53,600.5999999999999,41,One year,No
40,241.79999999999998,41,Two year,No
60,831.0,6,Month-to-month,Yes
23,832.1999999999999,67,One year,No
64,232.20000000000002,16,Month-to-month,No
22,229.79999999999998,17,Two year,No
60,732.0,35,Month-to-month,No
42,246.0,58,Two year,No
35,606.0,1,Month-to-month,Yes
30,602.4000000000001,52,Two year,No
60,955.1999999999999,70,Two year,No
31,298.79999999999995,19,Two year,No
45,892.8000000000001,1,Month-to-month,Yes
35,1282.8000000000002,35,Month-to-month,No
45,1216.1999999999998,32,Month-to-month,No
44,664.2,17,Month-to-month,No
49,606.5999999999999,67,One year,No
64,234.0,9,Month-to-month,No
26,953.4000000000001,31,One year,Yes
57,1087.8000000000002,4,Month-to-month,No
49,1078.1999999999998,58,One year,No
37,948.0,60,One year,No
45,1255.8000000000002,58,One year,Yes
50,234.60000000000002,1,Month-to-month,No
21,238.79999999999998,27,Two year,No
63,1395.0,66,One year,No
51,1053.0,15,Month-to-month,No
20,1200.6,47,Month-to-month,Yes
43,975.5999999999999,41,Month-to-month,No
25,531.5999999999999,59,Month-to-month,No
23,844.1999999999999,50,Two year,No
33,533.4000000000001,17,One year,No
41,589.8,6,Month-to-month,No
56,353.4,51,Month-to-month,No
47,1206.6,44,Month-to-month,Yes
62,1023.5999999999999,49,Month-to-month,No
30,1147.8000000000002,2,Month-to-month,Yes
22,829.1999999999999,59,One year,No
42,844.1999999999999,50,Month-to-month,No
37,247.20000000000002,59,Two year,No
35,889.8000000000001,18,Month-to-month,No
64,900.5999999999999,10,Month-to-month,No
35,535.2,14,One year,No
19,257.4,35,Two year,No
27,521.4000000000001,8,One year,No
62,240.60000000000002,18,One year,No
64,1129.8000000000002,60,One year,No
29,1132.8000000000002,1,Month-to-month,Yes
64,234.60000000000002,6,Two year,No
30,910.8000000000001,19,Month-to-month,No
64,769.8000000000001,53,One year,No
28,1314.6,72,Two year,No
36,1329.6,60,Two year,No
52,660.0,1,Month-to-month,Yes
56,641.4000000000001,13,Month-to-month,No
43,839.4000000000001,5,Month-to-month,No
63,1217.4,1,Month-to-month,Yes
31,1164.0,13,Month-to-month,No
62,1087.1999999999998,37,One year,No
61,882.5999999999999,64,Month-to-month,No
41,815.4000000000001,5,Month-to-month,Yes
58,1132.1999999999998,61,Two year,No
18,834.0,1,Month-to-month,Yes
60,226.20000000000002,1,Month-to-month,Yes
39,232.79999999999998,26,One year,No
40,830.4000000000001,1,Month-to-month,Yes
36,237.0,24,Two year,No
35,655.2,17,One year,No
29,357.6,26,Month-to-month,No
45,835.8000000000001,1,Month-to-month,Yes
45,1222.1999999999998,40,Month-to-month,Yes
50,1236.6,52,Month-to-month,No
36,987.5999999999999,1,Month-to-month,Yes
45,243.60000000000002,1,Month-to-month,No
54,421.20000000000005,21,Two year,No
43,1268.4,67,One year,No
52,675.0,44,Month-to-month,No
51,724.2,70,One year,No
52,951.0,3,Month-to-month,Yes
57,717.5999999999999,56,Two year,No
33,1015.1999999999999,13,Month-to-month,Yes
55,1120.8000000000002,58,Month-to-month,Yes
30,1130.4,42,Month-to-month,Yes
40,300.6,1,Month-to-month,Yes
39,1195.8000000000002,46,Two year,No
33,607.8,63,Two year,No
45,730.8,11,Month-to-month,No
52,715.8,15,Month-to-month,No
62,776.4000000000001,72,Two year,No
63,301.20000000000005,29,Month-to-month,Yes
25,587.4000000000001,1,Month-to-month,Yes
61,658.2,6,Month-to-month,No
39,543.5999999999999,1,Month-to-month,Yes
38,1096.1999999999998,63,One year,No
43,1030.1999999999998,2,Month-to-month,Yes
57,301.20000000000005,18,Two year,No
38,408.0,43,Month-to-month,No
42,550.8,15,One year,No
58,1142.4,10,Month-to-month,Yes
18,246.0,55,Two year,No
23,1207.1999999999998,49,One year,Yes
40,663.5999999999999,6,Month-to-month,Yes
40,244.20000000000002,70,Two year,No
60,898.1999999999999,2,Month-to-month,Yes
60,433.20000000000005,63,One year,No
40,789.5999999999999,25,Month-to-month,No
49,244.20000000000002,18,One year,No
47,1269.6,28,Month-to-month,No
30,1161.0,53,One year,No
60,1228.1999999999998,35,One year,Yes
35,292.79999999999995,1,Month-to-month,No
40,1387.8000000000002,70,One year,Yes
32,958.1999999999999,2,Month-to-month,Yes
50,876.5999999999999,26,Month-to-month,No
38,772.1999999999999,34,One year,No
56,246.0,19,Two year,No
40,912.0,15,Month-to-month,Yes
44,657.0,62,One year,No
62,1257.0,42,Month-to-month,Yes
61,895.8000000000001,9,Month-to-month,Yes
35,613.8,24,Month-to-month,No
41,503.40000000000003,68,Two year,No
64,652.2,31,Month-to-month,No
57,675.0,1,Month-to-month,Yes
59,1273.1999999999998,21,Month-to-month,Yes
24,1152.0,63,One year,No
37,957.0,2,Month-to-month,Yes
44,737.4000000000001,61,Two year,No
23,823.8000000000001,1,Month-to-month,Yes
44,235.79999999999998,18,One year,No
26,228.0,6,One year,No
62,1200.0,33,Month-to-month,No
48,243.0,16,Month-to-month,Yes
38,1184.4,56,Month-to-month,No
43,237.60000000000002,23,One year,No
57,885.5999999999999,9,Month-to-month,No
62,1202.4,14,Month-to-month,Yes
30,898.8000000000001,15,Month-to-month,Yes
40,240.60000000000002,5,Month-to-month,No
37,1274.4,61,Month-to-month,No
54,1398.6,70,Two year,No
45,1196.4,15,Month-to-month,No
34,236.39999999999998,8,Two year,No
45,234.0,8,Two year,No
58,349.79999999999995,4,Month-to-month,No
19,660.0,34,One year,No
42,1089.6,68,Two year,No
58,612.0,45,One year,No
23,1081.1999999999998,9,Month-to-month,No
28,708.5999999999999,22,Month-to-month,No
55,243.60000000000002,2,Month-to-month,No
23,875.4000000000001,70,Two year,No
62,882.5999999999999,10,One year,No
28,1011.5999999999999,72,Two year,No
31,936.0,49,One year,No
19,865.1999999999999,54,One year,No
57,1281.0,71,Two year,No
20,231.0,22,One year,No
52,246.60000000000002,50,Two year,No
50,240.0,43,One year,No
41,295.79999999999995,45,Two year,No
36,1242.0,64,Month-to-month,No
35,286.20000000000005,23,Two year,No
41,309.6,68,Two year,No
62,850.1999999999999,1,Month-to-month,Yes
52,837.5999999999999,2,Month-to-month,Yes
18,713.4000000000001,26,One year,No
53,654.5999999999999,55,Month-to-month,Yes
42,240.60000000000002,14,Month-to-month,No
62,990.5999999999999,71,Two year,No
60,975.0,64,One year,No
51,849.0,7,Month-to-month,Yes
42,891.5999999999999,57,Two year,No
33,1129.1999999999998,13,Month-to-month,Yes
51,356.4,3,Month-to-month,Yes
46,1316.4,72,Two year,No
36,1156.1999999999998,40,Month-to-month,No
40,799.1999999999999,14,Month-to-month,No
36,534.0,2,Month-to-month,No
42,1330.8000000000002,66,One year,Yes
33,1260.0,38,Month-to-month,Yes
26,303.6,1,Month-to-month,Yes
18,661.8,22,One year,Yes
59,241.20000000000002,1,Month-to-month,Yes
36,961.1999999999999,5,Month-to-month,No
50,828.5999999999999,29,One year,No
51,838.8000000000001,1,Month-to-month,Yes
33,244.79999999999998,3,Month-to-month,No
61,236.39999999999998,71,Two year,No
57,601.2,9,Month-to-month,No
35,1216.8000000000002,43,Month-to-month,Yes
51,1001.4000000000001,48,One year,No
42,1039.8000000000002,26,Month-to-month,No
62,241.79999999999998,9,Month-to-month,No
23,969.5999999999999,1,Month-to-month,Yes
38,232.79999999999998,46,Two year,No
23,744.5999999999999,2,Month-to-month,Yes
49,917.4000000000001,1,Month-to-month,Yes
58,720.5999999999999,64,Two year,No
60,1095.6,12,Month-to-month,Yes
56,1149.0,6,Month-to-month,Yes
48,244.20000000000002,59,One year,No
59,1128.6,7,One year,No
27,1009.1999999999999,72,Two year,No
47,945.0,16,Month-to-month,No
35,666.5999999999999,25,Month-to-month,No
41,751.8,34,Month-to-month,Yes
26,894.0,1,Month-to-month,Yes
48,1225.1999999999998,10,Month-to-month,Yes
32,241.20000000000002,24,One year,No
21,843.5999999999999,10,One year,No
57,643.8,69,One year,No
26,249.0,57,Two year,No
62,1240.8000000000002,50,One year,No
26,609.5999999999999,28,One year,No
43,601.8,16,Month-to-month,Yes
21,948.0,25,Month-to-month,No
34,895.1999999999999,3,Month-to-month,No
33,1158.0,61,One year,No
32,241.20000000000002,2,Month-to-month,No
52,232.79999999999998,51,One year,No
22,930.5999999999999,71,Two year,No
22,240.60000000000002,20,Month-to-month,No
37,238.20000000000002,6,Month-to-month,No
32,242.39999999999998,6,Month-to-month,No
35,809.4000000000001,29,Month-to-month,No
64,222.60000000000002,36,Two year,No
19,357.0,28,Month-to-month,No
46,1038.0,7,Month-to-month,Yes
30,290.4,63,Two year,No
21,282.6,48,Two year,No
59,245.39999999999998,49,One year,No
62,977.4000000000001,27,Month-to-month,Yes
27,1107.6,72,Two year,No
48,829.8000000000001,1,Month-to-month,Yes
58,643.8,72,Two year,No
25,475.79999999999995,47,One year,No
20,655.8,1,Month-to-month,No
63,1257.6,36,One year,No
26,351.6,43,Month-to-month,No
47,1006.1999999999999,27,Month-to-month,No
28,954.5999999999999,9,Month-to-month,Yes
52,1243.8000000000002,38,Month-to-month,No
54,1188.6,35,Month-to-month,No
59,880.1999999999999,0,Two year,No
30,1200.6,59,Two year,No
53,244.20000000000002,27,Two year,No
30,527.4000000000001,2,Month-to-month,No
29,282.0,7,Month-to-month,No
54,848.4000000000001,36,One year,No
27,1131.6,41,Month-to-month,No
26,349.79999999999995,13,Month-to-month,No
24,250.20000000000002,19,Two year,No
19,452.40000000000003,60,Two year,No
40,1146.0,48,Two year,Yes
56,1092.6,3,Month-to-month,Yes
57,1109.4,69,Two year,No
56,529.8,43,One year,No
38,432.59999999999997,11,One year,No
40,603.0,45,Month-to-month,No
46,1317.0,72,Two year,No
31,950.4000000000001,2,Month-to-month,Yes
43,243.60000000000002,12,Two year,No
22,1348.1999999999998,67,One year,No
48,1131.6,37,Two year,No
42,493.79999999999995,39,One year,No
48,895.8000000000001,41,Month-to-month,No
37,579.0,25,Month-to-month,No
61,913.8000000000001,8,Two year,No
34,853.1999999999999,71,Two year,No
62,1158.6,5,Month-to-month,No
19,951.5999999999999,30,One year,No
42,1075.1999999999998,40,One year,No
30,246.0,54,Two year,No
56,1275.6,72,Two year,No
45,1204.1999999999998,28,One year,No
59,1027.1999999999998,18,Month-to-month,No
23,543.0,2,Month-to-month,Yes
20,1273.8000000000002,59,One year,No
52,613.2,22,Month-to-month,No
35,238.79999999999998,1,Month-to-month,No
28,308.4,72,Two year,No
37,891.5999999999999,14,Month-to-month,Yes
22,1192.8000000000002,50,One year,No
36,836.4000000000001,48,One year,No
39,1180.1999999999998,49,Month-to-month,No
36,1025.4,28,Month-to-month,No
64,1150.8000000000002,68,Month-to-month,No
33,1209.0,13,Month-to-month,No
41,1070.4,11,Month-to-month,No
58,889.1999999999999,3,Month-to-month,Yes
21,1207.1999999999998,57,Month-to-month,Yes
32,900.0,3,Month-to-month,Yes
42,309.0,72,Two year,No
61,1009.1999999999999,70,Two year,No
52,951.5999999999999,49,Two year,No
31,1284.6,67,One year,No
36,240.60000000000002,46,Two year,No
55,842.4000000000001,64,Two year,Yes
53,234.0,37,Month-to-month,No
24,849.0,2,Month-to-month,Yes
47,543.5999999999999,13,Month-to-month,No
36,1381.8000000000002,72,Two year,No
42,875.4000000000001,68,Two year,No
33,235.79999999999998,15,One year,No
64,234.60000000000002,24,Two year,No
57,1074.6,24,Month-to-month,No
25,604.2,27,Month-to-month,No
35,603.0,12,Month-to-month,Yes
45,1047.0,71,Two year,No
33,249.60000000000002,67,Two year,No
36,1311.0,63,Two year,No
59,244.20000000000002,1,Month-to-month,No
34,670.8,4,Month-to-month,No
62,950.4000000000001,40,Month-to-month,Yes
30,1152.0,12,Month-to-month,Yes
24,950.4000000000001,52,Two year,No
44,288.0,10,Month-to-month,No
27,1216.1999999999998,68,One year,No
51,1201.1999999999998,54,Month-to-month,Yes
53,678.0,4,Month-to-month,Yes
42,425.40000000000003,52,One year,No
23,1020.0,1,Month-to-month,Yes
41,952.8000000000001,70,One year,No
35,422.40000000000003,43,One year,No
40,235.79999999999998,52,Two year,No
23,598.2,12,Two year,No
46,825.0,56,One year,No
42,742.8,0,Two year,No
34,958.8000000000001,42,Month-to-month,No
63,1077.0,22,Month-to-month,No
41,711.5999999999999,51,One year,Yes
28,232.79999999999998,27,Month-to-month,No
43,1123.8000000000002,51,One year,No
51,592.8,4,Month-to-month,Yes
45,238.79999999999998,1,Month-to-month,No
20,660.0,35,Month-to-month,Yes
28,874.8000000000001,71,One year,No
55,830.4000000000001,1,Month-to-month,Yes
31,307.20000000000005,69,Two year,No
43,237.0,14,One year,No
38,668.4000000000001,57,Month-to-month,No
56,1410.0,72,Two year,No
47,238.20000000000002,48,Two year,No
25,946.8000000000001,4,Month-to-month,No
37,247.79999999999998,31,Month-to-month,No
49,747.5999999999999,38,One year,Yes
39,1110.0,37,Month-to-month,Yes
24,235.79999999999998,1,Month-to-month,No
26,957.0,57,Two year,No
62,959.4000000000001,62,Two year,No
18,358.79999999999995,3,Month-to-month,No
46,237.0,72,Two year,No
25,540.0,29,Month-to-month,No
21,537.5999999999999,13,Month-to-month,No
52,835.8000000000001,3,Month-to-month,Yes
20,613.2,11,Month-to-month,No
62,637.8,21,Two year,No
57,296.4,19,Month-to-month,No
24,1339.1999999999998,61,Two year,Yes
44,582.5999999999999,11,Month-to-month,Yes
18,1319.4,35,Month-to-month,No
44,249.60000000000002,25,Month-to-month,No
33,242.39999999999998,1,Month-to-month,Yes
55,307.20000000000005,67,Two year,No
24,475.79999999999995,19,Month-to-month,Yes
61,298.79999999999995,56,One year,Yes
40,1300.8000000000002,72,Two year,No
58,234.60000000000002,43,Two year,No
28,1021.1999999999999,55,Month-to-month,No
59,680.4000000000001,2,Month-to-month,Yes
50,828.5999999999999,27,Month-to-month,No
53,841.8000000000001,13,Month-to-month,No
54,1333.8000000000002,70,Two year,No
58,1271.4,14,One year,Yes
34,1072.1999999999998,19,One year,No
52,1069.1999999999998,20,Month-to-month,No
22,1095.0,43,One year,No
49,1084.1999999999998,5,Month-to-month,No
20,1266.6,70,One year,No
64,229.20000000000002,40,Two year,No
52,244.79999999999998,6,Two year,No
31,1205.4,39,Two year,No
48,899.4000000000001,4,Month-to-month,Yes
48,356.4,15,Month-to-month,Yes
34,604.2,1,Month-to-month,Yes
41,1028.4,45,Month-to-month,No
40,574.2,64,Two year,Yes
35,1128.0,57,Month-to-month,No
31,838.1999999999999,72,Two year,No
32,843.5999999999999,1,Month-to-month,Yes
32,310.20000000000005,72,Two year,No
23,853.1999999999999,3,Two year,No
44,1185.6,55,Month-to-month,Yes
32,1120.1999999999998,59,Month-to-month,No
53,1198.1999999999998,18,Month-to-month,Yes
25,963.5999999999999,32,Month-to-month,Yes
32,606.5999999999999,4,Month-to-month,No
20,965.4000000000001,66,Month-to-month,Yes
64,975.5999999999999,27,Month-to-month,No
30,248.39999999999998,4,Month-to-month,No
58,948.5999999999999,60,Month-to-month,No
51,228.60000000000002,8,Two year,No
41,235.20000000000002,8,Two year,No
57,242.39999999999998,35,Two year,No
49,1041.6,7,Month-to-month,Yes
49,250.79999999999998,53,Two year,No
47,1243.1999999999998,18,Month-to-month,No
30,465.59999999999997,15,Two year,No
18,1060.8000000000002,67,One year,No
51,1010.4000000000001,6,Month-to-month,Yes
32,956.4000000000001,6,Month-to-month,No
61,1188.0,13,Month-to-month,Yes
31,1209.0,11,Month-to-month,Yes
46,231.60000000000002,1,Month-to-month,No
51,669.0,5,Month-to-month,No
35,239.39999999999998,13,One year,No
24,1101.0,9,Month-to-month,Yes
46,1075.8000000000002,29,Month-to-month,No
48,550.2,1,Month-to-month,No
42,954.5999999999999,1,Month-to-month,Yes
